"drug_chembl_id","target_uniprot_id","action_type","parent_action_type","disease_efficacy","LINK_FUNCTION","source","refresh_date"
"CHEMBL402146","O43526","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL15594","P57789","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL44","P13569","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL121","Q9UL62","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1200471","P51787","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL316966","O88703","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1527280","Q8TDD5","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL14249","Q15413","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL118987","Q9HBA0","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL15848","Q8NER1","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1201414","P01008","Activator","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL105712","O75762","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1371","P70604","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL100940","Q96QT4","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL42710","Q8BLA8","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1085588","P14618","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1896533","O75762","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL548","Q86XQ3","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL439496","P15389","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1179605","Q7Z4N2","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL405","P35218","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL495","Q86XQ3","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL439496","P04775","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL456309","O75762","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL439496","Q9NY46","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1159","P97794","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL93655","Q13698","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL164813","Q8NER1","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1514181","O54852","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL67166","Q9HCF6","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL526514","P01008","Activator","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL2107834","Q02108","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2107834","Q02153","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL41355","O43525","Activator","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL41355","P56696","Activator","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL15848","O35433","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL602365","Q9UHC3","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL237994","Q8R4D5","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL395336","O00408","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL55267","Q9WVC5","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL3142462","P17612","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL3142462","P22612","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL3142462","P22694","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL3142462","P10644","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL3142462","P31321","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL3142462","P13861","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL3142462","P31323","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1256","O95069","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL15594","P48050","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL395336","P29973","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL23588","Q6RI86","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1417584","O95069","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2106989","Q8R4D5","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL233248","Q8BLA8","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2070953","P51787","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL63323","P51787","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL93655","Q01668","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL265502","Q92736","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL266510","P56696","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1236936","Q02108","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1236936","Q02153","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL265502","P21817","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL276727","Q8BLA8","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL279115","Q9HBA0","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1082832","O60840","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL279115","Q9EPK8","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL279115","Q9Z258","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1447811","O35433","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL422704","Q6RI86","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL254550","O75762","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL29411","O75762","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL465","O75762","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL294199","P13569","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL130266","P97794","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL65061","O35433","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL3186027","Q8R4D5","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1503","P51788","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL233248","Q6RI86","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL25306","Q8R4D5","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2447938","O75762","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL76903","Q8NER1","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL405","P43166","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL518292","O75762","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL266510","Q12791","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL108545","Q8BLA8","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL519741","P17252","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL325372","Q8BLA8","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL831","Q5JUK3","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL41355","O43526","Activator","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL23293","O75762","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1371","O15554","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL42710","Q8K424","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL316966","Q16281","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL294199","Q704Y3","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL25719","Q8R4D5","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL359965","O75762","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL359965","Q8BLA8","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL548","Q8NEC5","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL316966","Q00195","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL495","Q7RTX7","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1430530","Q8TDD5","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL74415","Q9WUD2","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL169233","Q923J1","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1201774","P00439","Activator","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL317935","P56696","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2386188","Q9WTR1","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1082832","Q02789","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1082832","Q01668","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1084643","Q8BLA8","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1644699","Q8BLA8","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1377681","Q9GZU1","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL204385","Q14643","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL204385","Q14571","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1086447","Q8BLA8","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1428","P13569","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL123254","Q704Y3","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL262766","Q8TD43","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL15594","P51788","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL15594","O95069","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL548","Q7RTX7","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1236936","P33402","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1236936","Q02153","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL359965","O35433","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1521361","Q8TDD5","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL548","Q96P56","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL470670","O75762","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1201476","P01008","Activator","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL266510","Q9NR82","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1082283","Q6RI86","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL3","O75762","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL548708","Q8TDD5","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL294199","O35433","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1743204","O35433","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL802","Q14654","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL519741","O95267","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL454280","Q6RI86","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL317935","Q9NR82","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL281202","Q8K424","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1082283","O75762","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL169233","Q9H1D0","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL34241","Q12809","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1082283","Q8BLA8","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL465","Q9WUD2","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1234613","O94759","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1470726","Q9GZU1","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL170365","Q8BLA8","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL519741","Q02156","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL14249","Q92736","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL293492","Q8K424","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1085947","O75762","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1455497","Q9P0L9","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL170365","O75762","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL14249","Q14643","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL470670","Q8K424","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL49035","Q15842","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL316966","O88704","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL293492","Q8BLA8","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL23588","Q6UVM3","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1527280","Q8IZK6","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL802","Q15842","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1261","Q9EPK8","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1527280","Q9GZU1","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL49035","Q61743","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2107834","P33402","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2107834","Q02153","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1261","Q9P0L9","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL14249","P21817","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL169233","Q9WUD2","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2386188","Q8K424","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL2386188","Q8NER1","Activator","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1201087","P08908","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL441738","Q01726","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1742428","P28223","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL440765","P33534","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1201087","P21728","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL442","P28221","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL268229","Q9H3N8","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL274866","P30966","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL21536","P28566","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL442","P28566","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL521784","P34995","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL313714","P28222","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL39317","P28222","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL39","Q13639","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL39","P30940","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL313714","P08908","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL277120","P28222","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL220200","P41231","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL274866","P30994","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL521784","P34980","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL493","P21918","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL70586","P34975","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1201087","P28335","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL6640","P31388","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL439009","Q6NS65","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL97450","P28222","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL42","P30939","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL135","Q92731","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL90","Q9QYN8","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL266591","P30939","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL194419","Q9H228","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL18661","Q9Y5N1","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL8165","P28566","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL39","P47898","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1742428","P28221","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1112","P14842","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL274866","P28221","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL762","P28222","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL493","P28335","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL286252","P08908","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL53","P08908","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL407196","P20789","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL277120","P08908","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL20963","P41595","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL6640","P28335","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL442","P28335","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL39317","P08908","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL439009","Q9ESG6","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1434583","P41595","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL263881","P28335","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL194419","O95977","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL762","P18825","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL895","P33534","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL442","P08909","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL130266","Q13304","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL456341","P34972","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL42","P08908","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL440765","P41145","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL560","P41145","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL463207","P28335","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL263881","P41595","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL1162484","Q9EP66","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL267615","P28566","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL53","P19020","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL157138","P28223","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL965","P08483","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL240773","P28335","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL263881","P14842","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL573","Q8TDS4","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL39947","P28221","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL39","P32305","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL679","P18825","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL667","P20309","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL277120","P34969","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL679","P08913","Agonist","POSITIVE MODULATOR",TRUE,1,"IUPHAR","04 April 2023"
"CHEMBL1628596","P31387","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL251997","P28647","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL8165","P34969","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL88240","P28221","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
"CHEMBL18840","P30940","Agonist","POSITIVE MODULATOR",FALSE,1,"IUPHAR","04 April 2023"
